filename,digit,font,foreground,background
hw_41801_num_2_font_MaruBuri-Bold_fg_GREEN_bg_BLUE.png,2,MaruBuri-Bold,GREEN,BLUE
hw_41802_num_2_font_MaruBuri-Regular_fg_GREEN_bg_INDIGO.png,2,MaruBuri-Regular,GREEN,INDIGO
hw_41803_num_5_font_MaruBuri-Regular_fg_YELLOW_bg_ORANGE.png,5,MaruBuri-Regular,YELLOW,ORANGE
hw_41804_num_3_font_MaruBuri-Bold_fg_ORANGE_bg_YELLOW.png,3,MaruBuri-Bold,ORANGE,YELLOW
hw_41805_num_4_font_MaruBuri-SemiBold_fg_GREEN_bg_YELLOW.png,4,MaruBuri-SemiBold,GREEN,YELLOW
hw_41806_num_2_font_MaruBuri-Bold_fg_YELLOW_bg_GREEN.png,2,MaruBuri-Bold,YELLOW,GREEN
hw_41807_num_2_font_MaruBuri-ExtraLight_fg_INDIGO_bg_ORANGE.png,2,MaruBuri-ExtraLight,INDIGO,ORANGE
hw_41808_num_2_font_MaruBuri-Regular_fg_BLUE_bg_YELLOW.png,2,MaruBuri-Regular,BLUE,YELLOW
hw_41809_num_3_font_MaruBuri-ExtraLight_fg_YELLOW_bg_GREEN.png,3,MaruBuri-ExtraLight,YELLOW,GREEN
hw_41810_num_2_font_MaruBuri-Regular_fg_INDIGO_bg_VIOLET.png,2,MaruBuri-Regular,INDIGO,VIOLET
hw_41811_num_8_font_MaruBuri-Bold_fg_BLUE_bg_VIOLET.png,8,MaruBuri-Bold,BLUE,VIOLET
hw_41812_num_3_font_MaruBuri-ExtraLight_fg_YELLOW_bg_VIOLET.png,3,MaruBuri-ExtraLight,YELLOW,VIOLET
hw_41813_num_3_font_MaruBuri-Light_fg_RED_bg_BLUE.png,3,MaruBuri-Light,RED,BLUE
hw_41814_num_1_font_MaruBuri-Bold_fg_YELLOW_bg_BLUE.png,1,MaruBuri-Bold,YELLOW,BLUE
hw_41815_num_2_font_MaruBuri-Bold_fg_INDIGO_bg_VIOLET.png,2,MaruBuri-Bold,INDIGO,VIOLET
hw_41816_num_7_font_MaruBuri-Light_fg_RED_bg_BLUE.png,7,MaruBuri-Light,RED,BLUE
hw_41817_num_9_font_MaruBuri-ExtraLight_fg_ORANGE_bg_BLUE.png,9,MaruBuri-ExtraLight,ORANGE,BLUE
hw_41818_num_4_font_MaruBuri-Light_fg_GREEN_bg_ORANGE.png,4,MaruBuri-Light,GREEN,ORANGE
hw_41819_num_4_font_MaruBuri-Regular_fg_INDIGO_bg_RED.png,4,MaruBuri-Regular,INDIGO,RED
hw_41820_num_7_font_MaruBuri-Bold_fg_ORANGE_bg_RED.png,7,MaruBuri-Bold,ORANGE,RED
hw_41821_num_0_font_MaruBuri-SemiBold_fg_RED_bg_GREEN.png,0,MaruBuri-SemiBold,RED,GREEN
hw_41822_num_8_font_MaruBuri-ExtraLight_fg_GREEN_bg_YELLOW.png,8,MaruBuri-ExtraLight,GREEN,YELLOW
hw_41823_num_1_font_MaruBuri-ExtraLight_fg_INDIGO_bg_GREEN.png,1,MaruBuri-ExtraLight,INDIGO,GREEN
hw_41824_num_7_font_MaruBuri-SemiBold_fg_INDIGO_bg_RED.png,7,MaruBuri-SemiBold,INDIGO,RED
hw_41825_num_0_font_MaruBuri-SemiBold_fg_INDIGO_bg_BLUE.png,0,MaruBuri-SemiBold,INDIGO,BLUE
hw_41826_num_7_font_MaruBuri-Light_fg_INDIGO_bg_ORANGE.png,7,MaruBuri-Light,INDIGO,ORANGE
hw_41827_num_6_font_MaruBuri-Light_fg_BLUE_bg_RED.png,6,MaruBuri-Light,BLUE,RED
hw_41828_num_8_font_MaruBuri-Regular_fg_BLUE_bg_ORANGE.png,8,MaruBuri-Regular,BLUE,ORANGE
hw_41829_num_5_font_MaruBuri-Bold_fg_YELLOW_bg_INDIGO.png,5,MaruBuri-Bold,YELLOW,INDIGO
hw_41830_num_3_font_MaruBuri-Regular_fg_INDIGO_bg_GREEN.png,3,MaruBuri-Regular,INDIGO,GREEN
hw_41831_num_3_font_MaruBuri-Bold_fg_BLUE_bg_GREEN.png,3,MaruBuri-Bold,BLUE,GREEN
hw_41832_num_5_font_MaruBuri-Light_fg_GREEN_bg_BLUE.png,5,MaruBuri-Light,GREEN,BLUE
hw_41833_num_8_font_MaruBuri-Regular_fg_BLUE_bg_ORANGE.png,8,MaruBuri-Regular,BLUE,ORANGE
hw_41834_num_3_font_MaruBuri-Light_fg_BLUE_bg_INDIGO.png,3,MaruBuri-Light,BLUE,INDIGO
hw_41835_num_0_font_MaruBuri-ExtraLight_fg_GREEN_bg_YELLOW.png,0,MaruBuri-ExtraLight,GREEN,YELLOW
hw_41836_num_1_font_MaruBuri-SemiBold_fg_RED_bg_YELLOW.png,1,MaruBuri-SemiBold,RED,YELLOW
hw_41837_num_0_font_MaruBuri-Bold_fg_BLUE_bg_RED.png,0,MaruBuri-Bold,BLUE,RED
hw_41838_num_3_font_MaruBuri-Light_fg_BLUE_bg_INDIGO.png,3,MaruBuri-Light,BLUE,INDIGO
hw_41839_num_1_font_MaruBuri-Bold_fg_ORANGE_bg_BLUE.png,1,MaruBuri-Bold,ORANGE,BLUE
hw_41840_num_6_font_MaruBuri-Bold_fg_RED_bg_INDIGO.png,6,MaruBuri-Bold,RED,INDIGO
hw_41841_num_7_font_MaruBuri-Regular_fg_ORANGE_bg_VIOLET.png,7,MaruBuri-Regular,ORANGE,VIOLET
hw_41842_num_0_font_MaruBuri-Light_fg_INDIGO_bg_RED.png,0,MaruBuri-Light,INDIGO,RED
hw_41843_num_0_font_MaruBuri-Regular_fg_ORANGE_bg_GREEN.png,0,MaruBuri-Regular,ORANGE,GREEN
hw_41844_num_0_font_MaruBuri-Bold_fg_VIOLET_bg_RED.png,0,MaruBuri-Bold,VIOLET,RED
hw_41845_num_3_font_MaruBuri-Regular_fg_GREEN_bg_INDIGO.png,3,MaruBuri-Regular,GREEN,INDIGO
hw_41846_num_1_font_MaruBuri-ExtraLight_fg_VIOLET_bg_GREEN.png,1,MaruBuri-ExtraLight,VIOLET,GREEN
hw_41847_num_6_font_MaruBuri-Bold_fg_BLUE_bg_YELLOW.png,6,MaruBuri-Bold,BLUE,YELLOW
hw_41848_num_7_font_MaruBuri-SemiBold_fg_ORANGE_bg_RED.png,7,MaruBuri-SemiBold,ORANGE,RED
hw_41849_num_4_font_MaruBuri-Regular_fg_INDIGO_bg_GREEN.png,4,MaruBuri-Regular,INDIGO,GREEN
hw_41850_num_7_font_MaruBuri-Bold_fg_INDIGO_bg_VIOLET.png,7,MaruBuri-Bold,INDIGO,VIOLET
hw_41851_num_6_font_MaruBuri-Bold_fg_BLUE_bg_RED.png,6,MaruBuri-Bold,BLUE,RED
hw_41852_num_5_font_MaruBuri-Bold_fg_INDIGO_bg_BLUE.png,5,MaruBuri-Bold,INDIGO,BLUE
hw_41853_num_0_font_MaruBuri-Bold_fg_RED_bg_BLUE.png,0,MaruBuri-Bold,RED,BLUE
hw_41854_num_4_font_MaruBuri-Bold_fg_BLUE_bg_YELLOW.png,4,MaruBuri-Bold,BLUE,YELLOW
hw_41855_num_6_font_MaruBuri-ExtraLight_fg_GREEN_bg_ORANGE.png,6,MaruBuri-ExtraLight,GREEN,ORANGE
hw_41856_num_2_font_MaruBuri-Light_fg_ORANGE_bg_RED.png,2,MaruBuri-Light,ORANGE,RED
hw_41857_num_3_font_MaruBuri-Bold_fg_RED_bg_INDIGO.png,3,MaruBuri-Bold,RED,INDIGO
hw_41858_num_2_font_MaruBuri-Light_fg_INDIGO_bg_YELLOW.png,2,MaruBuri-Light,INDIGO,YELLOW
hw_41859_num_9_font_MaruBuri-SemiBold_fg_RED_bg_ORANGE.png,9,MaruBuri-SemiBold,RED,ORANGE
hw_41860_num_2_font_MaruBuri-Light_fg_GREEN_bg_YELLOW.png,2,MaruBuri-Light,GREEN,YELLOW
hw_41861_num_2_font_MaruBuri-SemiBold_fg_VIOLET_bg_RED.png,2,MaruBuri-SemiBold,VIOLET,RED
hw_41862_num_7_font_MaruBuri-ExtraLight_fg_VIOLET_bg_YELLOW.png,7,MaruBuri-ExtraLight,VIOLET,YELLOW
hw_41863_num_2_font_MaruBuri-Bold_fg_YELLOW_bg_RED.png,2,MaruBuri-Bold,YELLOW,RED
hw_41864_num_9_font_MaruBuri-Regular_fg_BLUE_bg_RED.png,9,MaruBuri-Regular,BLUE,RED
hw_41865_num_0_font_MaruBuri-ExtraLight_fg_RED_bg_INDIGO.png,0,MaruBuri-ExtraLight,RED,INDIGO
hw_41866_num_9_font_MaruBuri-Light_fg_RED_bg_YELLOW.png,9,MaruBuri-Light,RED,YELLOW
hw_41867_num_5_font_MaruBuri-ExtraLight_fg_VIOLET_bg_YELLOW.png,5,MaruBuri-ExtraLight,VIOLET,YELLOW
hw_41868_num_1_font_MaruBuri-ExtraLight_fg_RED_bg_INDIGO.png,1,MaruBuri-ExtraLight,RED,INDIGO
hw_41869_num_2_font_MaruBuri-SemiBold_fg_GREEN_bg_INDIGO.png,2,MaruBuri-SemiBold,GREEN,INDIGO
hw_41870_num_3_font_MaruBuri-SemiBold_fg_GREEN_bg_BLUE.png,3,MaruBuri-SemiBold,GREEN,BLUE
hw_41871_num_4_font_MaruBuri-ExtraLight_fg_GREEN_bg_ORANGE.png,4,MaruBuri-ExtraLight,GREEN,ORANGE
hw_41872_num_9_font_MaruBuri-SemiBold_fg_ORANGE_bg_GREEN.png,9,MaruBuri-SemiBold,ORANGE,GREEN
hw_41873_num_6_font_MaruBuri-Regular_fg_RED_bg_GREEN.png,6,MaruBuri-Regular,RED,GREEN
hw_41874_num_6_font_MaruBuri-Light_fg_VIOLET_bg_ORANGE.png,6,MaruBuri-Light,VIOLET,ORANGE
hw_41875_num_8_font_MaruBuri-SemiBold_fg_GREEN_bg_YELLOW.png,8,MaruBuri-SemiBold,GREEN,YELLOW
hw_41876_num_5_font_MaruBuri-Light_fg_BLUE_bg_YELLOW.png,5,MaruBuri-Light,BLUE,YELLOW
hw_41877_num_4_font_MaruBuri-Regular_fg_INDIGO_bg_YELLOW.png,4,MaruBuri-Regular,INDIGO,YELLOW
hw_41878_num_9_font_MaruBuri-SemiBold_fg_VIOLET_bg_BLUE.png,9,MaruBuri-SemiBold,VIOLET,BLUE
hw_41879_num_1_font_MaruBuri-Light_fg_RED_bg_BLUE.png,1,MaruBuri-Light,RED,BLUE
hw_41880_num_1_font_MaruBuri-Bold_fg_RED_bg_VIOLET.png,1,MaruBuri-Bold,RED,VIOLET
hw_41881_num_0_font_MaruBuri-Bold_fg_ORANGE_bg_VIOLET.png,0,MaruBuri-Bold,ORANGE,VIOLET
hw_41882_num_2_font_MaruBuri-SemiBold_fg_GREEN_bg_VIOLET.png,2,MaruBuri-SemiBold,GREEN,VIOLET
hw_41883_num_2_font_MaruBuri-SemiBold_fg_VIOLET_bg_ORANGE.png,2,MaruBuri-SemiBold,VIOLET,ORANGE
hw_41884_num_4_font_MaruBuri-Regular_fg_ORANGE_bg_VIOLET.png,4,MaruBuri-Regular,ORANGE,VIOLET
hw_41885_num_2_font_MaruBuri-Bold_fg_GREEN_bg_RED.png,2,MaruBuri-Bold,GREEN,RED
hw_41886_num_1_font_MaruBuri-Bold_fg_BLUE_bg_VIOLET.png,1,MaruBuri-Bold,BLUE,VIOLET
hw_41887_num_8_font_MaruBuri-Regular_fg_RED_bg_VIOLET.png,8,MaruBuri-Regular,RED,VIOLET
hw_41888_num_3_font_MaruBuri-Bold_fg_YELLOW_bg_GREEN.png,3,MaruBuri-Bold,YELLOW,GREEN
hw_41889_num_2_font_MaruBuri-ExtraLight_fg_RED_bg_VIOLET.png,2,MaruBuri-ExtraLight,RED,VIOLET
hw_41890_num_3_font_MaruBuri-Bold_fg_RED_bg_ORANGE.png,3,MaruBuri-Bold,RED,ORANGE
hw_41891_num_0_font_MaruBuri-ExtraLight_fg_INDIGO_bg_YELLOW.png,0,MaruBuri-ExtraLight,INDIGO,YELLOW
hw_41892_num_0_font_MaruBuri-Regular_fg_BLUE_bg_INDIGO.png,0,MaruBuri-Regular,BLUE,INDIGO
hw_41893_num_2_font_MaruBuri-SemiBold_fg_YELLOW_bg_ORANGE.png,2,MaruBuri-SemiBold,YELLOW,ORANGE
hw_41894_num_5_font_MaruBuri-Light_fg_ORANGE_bg_VIOLET.png,5,MaruBuri-Light,ORANGE,VIOLET
hw_41895_num_0_font_MaruBuri-Bold_fg_ORANGE_bg_VIOLET.png,0,MaruBuri-Bold,ORANGE,VIOLET
hw_41896_num_0_font_MaruBuri-Bold_fg_GREEN_bg_VIOLET.png,0,MaruBuri-Bold,GREEN,VIOLET
hw_41897_num_9_font_MaruBuri-Bold_fg_INDIGO_bg_ORANGE.png,9,MaruBuri-Bold,INDIGO,ORANGE
hw_41898_num_0_font_MaruBuri-SemiBold_fg_RED_bg_GREEN.png,0,MaruBuri-SemiBold,RED,GREEN
hw_41899_num_5_font_MaruBuri-SemiBold_fg_ORANGE_bg_GREEN.png,5,MaruBuri-SemiBold,ORANGE,GREEN
hw_41900_num_7_font_MaruBuri-Bold_fg_RED_bg_VIOLET.png,7,MaruBuri-Bold,RED,VIOLET
hw_41901_num_0_font_MaruBuri-Bold_fg_ORANGE_bg_INDIGO.png,0,MaruBuri-Bold,ORANGE,INDIGO
hw_41902_num_0_font_MaruBuri-Light_fg_VIOLET_bg_ORANGE.png,0,MaruBuri-Light,VIOLET,ORANGE
hw_41903_num_5_font_MaruBuri-Bold_fg_RED_bg_ORANGE.png,5,MaruBuri-Bold,RED,ORANGE
hw_41904_num_0_font_MaruBuri-ExtraLight_fg_RED_bg_ORANGE.png,0,MaruBuri-ExtraLight,RED,ORANGE
hw_41905_num_2_font_MaruBuri-Regular_fg_ORANGE_bg_YELLOW.png,2,MaruBuri-Regular,ORANGE,YELLOW
hw_41906_num_5_font_MaruBuri-Light_fg_GREEN_bg_BLUE.png,5,MaruBuri-Light,GREEN,BLUE
hw_41907_num_9_font_MaruBuri-Bold_fg_YELLOW_bg_GREEN.png,9,MaruBuri-Bold,YELLOW,GREEN
hw_41908_num_1_font_MaruBuri-SemiBold_fg_YELLOW_bg_RED.png,1,MaruBuri-SemiBold,YELLOW,RED
hw_41909_num_6_font_MaruBuri-ExtraLight_fg_YELLOW_bg_BLUE.png,6,MaruBuri-ExtraLight,YELLOW,BLUE
hw_41910_num_6_font_MaruBuri-Bold_fg_RED_bg_INDIGO.png,6,MaruBuri-Bold,RED,INDIGO
hw_41911_num_3_font_MaruBuri-ExtraLight_fg_GREEN_bg_RED.png,3,MaruBuri-ExtraLight,GREEN,RED
hw_41912_num_4_font_MaruBuri-Bold_fg_GREEN_bg_BLUE.png,4,MaruBuri-Bold,GREEN,BLUE
hw_41913_num_8_font_MaruBuri-Light_fg_ORANGE_bg_VIOLET.png,8,MaruBuri-Light,ORANGE,VIOLET
hw_41914_num_4_font_MaruBuri-Regular_fg_INDIGO_bg_ORANGE.png,4,MaruBuri-Regular,INDIGO,ORANGE
hw_41915_num_3_font_MaruBuri-Light_fg_ORANGE_bg_GREEN.png,3,MaruBuri-Light,ORANGE,GREEN
hw_41916_num_3_font_MaruBuri-ExtraLight_fg_RED_bg_GREEN.png,3,MaruBuri-ExtraLight,RED,GREEN
hw_41917_num_5_font_MaruBuri-Bold_fg_ORANGE_bg_BLUE.png,5,MaruBuri-Bold,ORANGE,BLUE
hw_41918_num_5_font_MaruBuri-SemiBold_fg_GREEN_bg_RED.png,5,MaruBuri-SemiBold,GREEN,RED
hw_41919_num_6_font_MaruBuri-Bold_fg_BLUE_bg_VIOLET.png,6,MaruBuri-Bold,BLUE,VIOLET
hw_41920_num_7_font_MaruBuri-Light_fg_BLUE_bg_ORANGE.png,7,MaruBuri-Light,BLUE,ORANGE
hw_41921_num_3_font_MaruBuri-ExtraLight_fg_GREEN_bg_INDIGO.png,3,MaruBuri-ExtraLight,GREEN,INDIGO
hw_41922_num_0_font_MaruBuri-SemiBold_fg_BLUE_bg_YELLOW.png,0,MaruBuri-SemiBold,BLUE,YELLOW
hw_41923_num_7_font_MaruBuri-Light_fg_YELLOW_bg_INDIGO.png,7,MaruBuri-Light,YELLOW,INDIGO
hw_41924_num_3_font_MaruBuri-Bold_fg_VIOLET_bg_ORANGE.png,3,MaruBuri-Bold,VIOLET,ORANGE
hw_41925_num_5_font_MaruBuri-Bold_fg_YELLOW_bg_ORANGE.png,5,MaruBuri-Bold,YELLOW,ORANGE
hw_41926_num_7_font_MaruBuri-Bold_fg_GREEN_bg_ORANGE.png,7,MaruBuri-Bold,GREEN,ORANGE
hw_41927_num_9_font_MaruBuri-Light_fg_RED_bg_YELLOW.png,9,MaruBuri-Light,RED,YELLOW
hw_41928_num_6_font_MaruBuri-Light_fg_YELLOW_bg_GREEN.png,6,MaruBuri-Light,YELLOW,GREEN
hw_41929_num_4_font_MaruBuri-SemiBold_fg_VIOLET_bg_INDIGO.png,4,MaruBuri-SemiBold,VIOLET,INDIGO
hw_41930_num_8_font_MaruBuri-ExtraLight_fg_YELLOW_bg_RED.png,8,MaruBuri-ExtraLight,YELLOW,RED
hw_41931_num_3_font_MaruBuri-SemiBold_fg_YELLOW_bg_GREEN.png,3,MaruBuri-SemiBold,YELLOW,GREEN
hw_41932_num_1_font_MaruBuri-Regular_fg_RED_bg_YELLOW.png,1,MaruBuri-Regular,RED,YELLOW
hw_41933_num_2_font_MaruBuri-ExtraLight_fg_GREEN_bg_VIOLET.png,2,MaruBuri-ExtraLight,GREEN,VIOLET
hw_41934_num_3_font_MaruBuri-Light_fg_VIOLET_bg_GREEN.png,3,MaruBuri-Light,VIOLET,GREEN
hw_41935_num_5_font_MaruBuri-Light_fg_RED_bg_INDIGO.png,5,MaruBuri-Light,RED,INDIGO
hw_41936_num_9_font_MaruBuri-Regular_fg_RED_bg_VIOLET.png,9,MaruBuri-Regular,RED,VIOLET
hw_41937_num_1_font_MaruBuri-Regular_fg_GREEN_bg_RED.png,1,MaruBuri-Regular,GREEN,RED
hw_41938_num_3_font_MaruBuri-ExtraLight_fg_VIOLET_bg_RED.png,3,MaruBuri-ExtraLight,VIOLET,RED
hw_41939_num_4_font_MaruBuri-ExtraLight_fg_GREEN_bg_INDIGO.png,4,MaruBuri-ExtraLight,GREEN,INDIGO
hw_41940_num_1_font_MaruBuri-Bold_fg_GREEN_bg_RED.png,1,MaruBuri-Bold,GREEN,RED
hw_41941_num_9_font_MaruBuri-SemiBold_fg_RED_bg_VIOLET.png,9,MaruBuri-SemiBold,RED,VIOLET
hw_41942_num_8_font_MaruBuri-Light_fg_RED_bg_INDIGO.png,8,MaruBuri-Light,RED,INDIGO
hw_41943_num_8_font_MaruBuri-Regular_fg_VIOLET_bg_GREEN.png,8,MaruBuri-Regular,VIOLET,GREEN
hw_41944_num_2_font_MaruBuri-SemiBold_fg_BLUE_bg_ORANGE.png,2,MaruBuri-SemiBold,BLUE,ORANGE
hw_41945_num_5_font_MaruBuri-Bold_fg_YELLOW_bg_ORANGE.png,5,MaruBuri-Bold,YELLOW,ORANGE
hw_41946_num_3_font_MaruBuri-Light_fg_INDIGO_bg_GREEN.png,3,MaruBuri-Light,INDIGO,GREEN
hw_41947_num_1_font_MaruBuri-SemiBold_fg_VIOLET_bg_BLUE.png,1,MaruBuri-SemiBold,VIOLET,BLUE
hw_41948_num_9_font_MaruBuri-Regular_fg_INDIGO_bg_VIOLET.png,9,MaruBuri-Regular,INDIGO,VIOLET
hw_41949_num_2_font_MaruBuri-SemiBold_fg_GREEN_bg_RED.png,2,MaruBuri-SemiBold,GREEN,RED
hw_41950_num_4_font_MaruBuri-ExtraLight_fg_INDIGO_bg_YELLOW.png,4,MaruBuri-ExtraLight,INDIGO,YELLOW
hw_41951_num_8_font_MaruBuri-SemiBold_fg_ORANGE_bg_GREEN.png,8,MaruBuri-SemiBold,ORANGE,GREEN
hw_41952_num_8_font_MaruBuri-Regular_fg_BLUE_bg_RED.png,8,MaruBuri-Regular,BLUE,RED
hw_41953_num_6_font_MaruBuri-Bold_fg_BLUE_bg_YELLOW.png,6,MaruBuri-Bold,BLUE,YELLOW
hw_41954_num_8_font_MaruBuri-ExtraLight_fg_BLUE_bg_VIOLET.png,8,MaruBuri-ExtraLight,BLUE,VIOLET
hw_41955_num_2_font_MaruBuri-SemiBold_fg_RED_bg_BLUE.png,2,MaruBuri-SemiBold,RED,BLUE
hw_41956_num_5_font_MaruBuri-Bold_fg_RED_bg_YELLOW.png,5,MaruBuri-Bold,RED,YELLOW
hw_41957_num_1_font_MaruBuri-Bold_fg_GREEN_bg_RED.png,1,MaruBuri-Bold,GREEN,RED
hw_41958_num_0_font_MaruBuri-ExtraLight_fg_INDIGO_bg_VIOLET.png,0,MaruBuri-ExtraLight,INDIGO,VIOLET
hw_41959_num_4_font_MaruBuri-ExtraLight_fg_INDIGO_bg_GREEN.png,4,MaruBuri-ExtraLight,INDIGO,GREEN
hw_41960_num_6_font_MaruBuri-Regular_fg_VIOLET_bg_ORANGE.png,6,MaruBuri-Regular,VIOLET,ORANGE
hw_41961_num_8_font_MaruBuri-Regular_fg_BLUE_bg_GREEN.png,8,MaruBuri-Regular,BLUE,GREEN
hw_41962_num_1_font_MaruBuri-Regular_fg_BLUE_bg_RED.png,1,MaruBuri-Regular,BLUE,RED
hw_41963_num_5_font_MaruBuri-SemiBold_fg_BLUE_bg_VIOLET.png,5,MaruBuri-SemiBold,BLUE,VIOLET
hw_41964_num_6_font_MaruBuri-Regular_fg_YELLOW_bg_INDIGO.png,6,MaruBuri-Regular,YELLOW,INDIGO
hw_41965_num_8_font_MaruBuri-Light_fg_GREEN_bg_BLUE.png,8,MaruBuri-Light,GREEN,BLUE
hw_41966_num_0_font_MaruBuri-Bold_fg_GREEN_bg_YELLOW.png,0,MaruBuri-Bold,GREEN,YELLOW
hw_41967_num_2_font_MaruBuri-ExtraLight_fg_RED_bg_BLUE.png,2,MaruBuri-ExtraLight,RED,BLUE
hw_41968_num_8_font_MaruBuri-Light_fg_ORANGE_bg_VIOLET.png,8,MaruBuri-Light,ORANGE,VIOLET
hw_41969_num_0_font_MaruBuri-Bold_fg_GREEN_bg_RED.png,0,MaruBuri-Bold,GREEN,RED
hw_41970_num_9_font_MaruBuri-Regular_fg_ORANGE_bg_GREEN.png,9,MaruBuri-Regular,ORANGE,GREEN
hw_41971_num_0_font_MaruBuri-SemiBold_fg_ORANGE_bg_BLUE.png,0,MaruBuri-SemiBold,ORANGE,BLUE
hw_41972_num_8_font_MaruBuri-SemiBold_fg_BLUE_bg_INDIGO.png,8,MaruBuri-SemiBold,BLUE,INDIGO
hw_41973_num_8_font_MaruBuri-Regular_fg_GREEN_bg_INDIGO.png,8,MaruBuri-Regular,GREEN,INDIGO
hw_41974_num_2_font_MaruBuri-Bold_fg_BLUE_bg_RED.png,2,MaruBuri-Bold,BLUE,RED
hw_41975_num_5_font_MaruBuri-SemiBold_fg_ORANGE_bg_GREEN.png,5,MaruBuri-SemiBold,ORANGE,GREEN
hw_41976_num_4_font_MaruBuri-ExtraLight_fg_GREEN_bg_YELLOW.png,4,MaruBuri-ExtraLight,GREEN,YELLOW
hw_41977_num_2_font_MaruBuri-ExtraLight_fg_ORANGE_bg_INDIGO.png,2,MaruBuri-ExtraLight,ORANGE,INDIGO
hw_41978_num_6_font_MaruBuri-SemiBold_fg_VIOLET_bg_BLUE.png,6,MaruBuri-SemiBold,VIOLET,BLUE
hw_41979_num_8_font_MaruBuri-ExtraLight_fg_INDIGO_bg_GREEN.png,8,MaruBuri-ExtraLight,INDIGO,GREEN
hw_41980_num_6_font_MaruBuri-SemiBold_fg_GREEN_bg_BLUE.png,6,MaruBuri-SemiBold,GREEN,BLUE
hw_41981_num_1_font_MaruBuri-Bold_fg_VIOLET_bg_ORANGE.png,1,MaruBuri-Bold,VIOLET,ORANGE
hw_41982_num_5_font_MaruBuri-Light_fg_RED_bg_BLUE.png,5,MaruBuri-Light,RED,BLUE
hw_41983_num_3_font_MaruBuri-Light_fg_RED_bg_GREEN.png,3,MaruBuri-Light,RED,GREEN
hw_41984_num_2_font_MaruBuri-Bold_fg_RED_bg_BLUE.png,2,MaruBuri-Bold,RED,BLUE
hw_41985_num_4_font_MaruBuri-Regular_fg_INDIGO_bg_GREEN.png,4,MaruBuri-Regular,INDIGO,GREEN
hw_41986_num_6_font_MaruBuri-Bold_fg_ORANGE_bg_YELLOW.png,6,MaruBuri-Bold,ORANGE,YELLOW
hw_41987_num_6_font_MaruBuri-Regular_fg_RED_bg_GREEN.png,6,MaruBuri-Regular,RED,GREEN
hw_41988_num_5_font_MaruBuri-Light_fg_YELLOW_bg_ORANGE.png,5,MaruBuri-Light,YELLOW,ORANGE
hw_41989_num_1_font_MaruBuri-Regular_fg_YELLOW_bg_ORANGE.png,1,MaruBuri-Regular,YELLOW,ORANGE
hw_41990_num_7_font_MaruBuri-Light_fg_INDIGO_bg_YELLOW.png,7,MaruBuri-Light,INDIGO,YELLOW
hw_41991_num_2_font_MaruBuri-Bold_fg_ORANGE_bg_INDIGO.png,2,MaruBuri-Bold,ORANGE,INDIGO
hw_41992_num_5_font_MaruBuri-Regular_fg_VIOLET_bg_RED.png,5,MaruBuri-Regular,VIOLET,RED
hw_41993_num_1_font_MaruBuri-Light_fg_YELLOW_bg_ORANGE.png,1,MaruBuri-Light,YELLOW,ORANGE
hw_41994_num_2_font_MaruBuri-Light_fg_GREEN_bg_BLUE.png,2,MaruBuri-Light,GREEN,BLUE
hw_41995_num_4_font_MaruBuri-SemiBold_fg_INDIGO_bg_YELLOW.png,4,MaruBuri-SemiBold,INDIGO,YELLOW
hw_41996_num_4_font_MaruBuri-Light_fg_INDIGO_bg_YELLOW.png,4,MaruBuri-Light,INDIGO,YELLOW
hw_41997_num_9_font_MaruBuri-Bold_fg_YELLOW_bg_BLUE.png,9,MaruBuri-Bold,YELLOW,BLUE
hw_41998_num_7_font_MaruBuri-ExtraLight_fg_YELLOW_bg_INDIGO.png,7,MaruBuri-ExtraLight,YELLOW,INDIGO
hw_41999_num_5_font_MaruBuri-SemiBold_fg_RED_bg_GREEN.png,5,MaruBuri-SemiBold,RED,GREEN
hw_42000_num_9_font_MaruBuri-Regular_fg_BLUE_bg_INDIGO.png,9,MaruBuri-Regular,BLUE,INDIGO
hw_42001_num_4_font_MaruBuri-Light_fg_VIOLET_bg_GREEN.png,4,MaruBuri-Light,VIOLET,GREEN
hw_42002_num_1_font_MaruBuri-Light_fg_RED_bg_YELLOW.png,1,MaruBuri-Light,RED,YELLOW
hw_42003_num_3_font_MaruBuri-Regular_fg_YELLOW_bg_ORANGE.png,3,MaruBuri-Regular,YELLOW,ORANGE
hw_42004_num_3_font_MaruBuri-Light_fg_BLUE_bg_ORANGE.png,3,MaruBuri-Light,BLUE,ORANGE
hw_42005_num_0_font_MaruBuri-Light_fg_BLUE_bg_YELLOW.png,0,MaruBuri-Light,BLUE,YELLOW
hw_42006_num_8_font_MaruBuri-Regular_fg_YELLOW_bg_GREEN.png,8,MaruBuri-Regular,YELLOW,GREEN
hw_42007_num_4_font_MaruBuri-Light_fg_RED_bg_YELLOW.png,4,MaruBuri-Light,RED,YELLOW
hw_42008_num_0_font_MaruBuri-Light_fg_RED_bg_BLUE.png,0,MaruBuri-Light,RED,BLUE
hw_42009_num_7_font_MaruBuri-Regular_fg_RED_bg_INDIGO.png,7,MaruBuri-Regular,RED,INDIGO
hw_42010_num_0_font_MaruBuri-SemiBold_fg_GREEN_bg_RED.png,0,MaruBuri-SemiBold,GREEN,RED
hw_42011_num_1_font_MaruBuri-Bold_fg_RED_bg_VIOLET.png,1,MaruBuri-Bold,RED,VIOLET
